Timestamp,Age,Gender,Living Area,Class,Household Size,Parent Involvement,Literate Parents,Qualification - Father,Qualification - Mother,Homework Assistance,Homework Assistance - Mother,Homework Assistance - Father,School Distance,Transportation,Famous Landmarks,Tarred Road,Meals (3-Square),Veggies & Fruits,Vitamins,Balanced Diet,Breakfast,Lunch,Attendance,Study Hours,Sleep Hours,Exercise,After-School Activities,Extracurricular Activities,School Club,Intellectual Competitions,Sporting Activities,Gadgets,Internet,Grade,Academic Balance,Position
14/05/2025 11:34,10 - 15 Years,Female,Semi-Urban,SS 1,5,Involved,No,Phd,Waec/Ssce,Mother,Not Likely,Likely,Not Far,Trekking,Yes,No,No,Not Often,Often,Yes,Yes,Yes,60 & Above,Below 1Hr,7 - 8Hrs,Not Often,Surfing The Web,No,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 5
14/05/2025 13:53,15 - 20 Years,Female,Rural,SS2,9,Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),Mother,Very Likely,Not Likely,Very Far,Trekking,No,Yes,Yes,Not Often,Not Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,6 - 7Hrs,Not Often,"Hawking/Trading, Sleeping",No,Yes,Yes,No,Yes,Yes,Between 55 - 65 %,Yes,Top 10
14/05/2025 11:00,15 - 20 Years,Female,Rural,SS1,4,Very Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,Father,Likely,Not Likely,Very Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,Yes,Not Often,Not Often,No,No,Yes,60 & Above,Between 1Hr - 3Hrs,7 - 8Hrs,Often,Hawking/Trading,No,No,Yes,No,Yes,Yes,Between 55 - 65 %,Yes,Top 3
06/06/2025 14:02,15 - 20 Years,Male,Rural,MIDDE CLASS,7,Not At All Involved,No,University Or Polytechnic Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Not Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,Yes,Often,Very Often,Yes,Yes,Yes,60 & Above,Below 1Hr,7 - 8Hrs,Not Often,"Playing, Reading, Sleeping",Yes,No,No,Yes,Yes,No,Between 45 - 55 %,No,Top 3
10/06/2025 02:02,15 - 20 Years,Female,Urban,SS2,2,Involved,Yes,Informal Education (Vocational Training),Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Not Likely,Very Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,Yes,Often,Very Often,Yes,No,Yes,40 - 60 %,Below 1Hr,7 - 8Hrs,Often,"After School Lessons, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,No,65 & Above,Yes,Top 5
09/06/2025 10:55,10 - 15 Years,Female,Semi-Urban,SS3,2,Involved,Yes,Phd,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Very Far,Trekking,Yes,Yes,No,Very Often,Often,No,Yes,No,60 & Above,3Hrs & Above,4 - 5Hrs,Often,"Playing, Sleeping",Yes,No,Yes,Yes,Yes,No,Between 55 - 65 %,Yes,Top 5
13/06/2025 13:42,10 - 15 Years,Male,Urban,SS 1,6,Not At All Involved,Yes,Waec/Ssce,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,No,Not Often,Very Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,6 - 7Hrs,Often,"Playing, Reading",No,No,Yes,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 10
14/05/2025 14:07,10 - 15 Years,Male,Rural,JSS2,2,Not At All Involved,No,Waec/Ssce,Masters Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Not Far,Trekking,Yes,No,Yes,Very Often,Often,Yes,No,Yes,40 - 60 %,Below 1Hr,7 - 8Hrs,Not Often,"Playing, Reading, Sleeping",No,No,No,Yes,Yes,No,Between 55 - 65 %,Yes,Top 10
27/05/2025 21:35,10 - 15 Years,Female,Semi-Urban,SS 3,5,Very Involved,Yes,Waec/Ssce,Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,Private Transportation (Parents Car/Vehicle),Yes,No,Yes,Very Often,Often,No,Yes,No,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Hawking/Trading, Playing, Reading",Yes,Yes,Yes,Yes,No,Yes,Between 55 - 65 %,Yes,Top 10
16/05/2025 09:20,15 - 20 Years,Female,Rural,SS 1,4,Very Involved,No,Waec/Ssce,Masters Degree,Father,Not Likely,Not Likely,Far,Trekking,No,No,No,Not Often,Often,Yes,Yes,No,60 & Above,Below 1Hr,6 - 7Hrs,Not Often,"After School Lessons, Playing, Reading",Yes,Yes,Yes,Yes,No,No,65 & Above,Yes,Top 5
06/06/2025 14:38,15 - 20 Years,Male,Semi-Urban,SS2,5,Involved,Yes,Informal Education (Vocational Training),University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Not Far,Trekking,Yes,No,Yes,Not Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,6 - 7Hrs,Not Often,Playing,Yes,Yes,Yes,Yes,Yes,No,Below 40 %,No,Top 5
13/06/2025 13:28,15 - 20 Years,Male,Urban,SS 3,Big,Involved,Yes,Phd,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Not Likely,Not Far,Trekking,No,No,No,Not Often,Not Often,No,Yes,Yes,40 - 60 %,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,"After School Lessons, Reading, Sleeping",Yes,No,No,Yes,No,Yes,Between 55 - 65 %,Yes,Top 3
13/05/2025 19:00,10 - 15 Years,Male,Semi-Urban,SS 2,4,Not At All Involved,Yes,Informal Education (Vocational Training),Informal Education (Vocational Training),Mother,Likely,Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,Yes,Not Often,Often,No,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Ini Koko, Reading",No,No,No,Yes,No,No,Between 45 - 55 %,Yes,Top 3
13/06/2025 14:09,10 - 15 Years,Female,Semi-Urban,SS 2,3,Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Very Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,No,Not Often,Not Often,Yes,No,No,40 - 60 %,Between 1Hr - 3Hrs,7 - 8Hrs,Very Often,"Hawking/Trading, Playing, Reading",Yes,Yes,Yes,Yes,Yes,No,Between 55 - 65 %,No,Top 10
09/06/2025 11:42,10 - 15 Years,Female,Rural,SS1,6,Involved,No,Masters Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Not Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,No,Yes,Not Often,Often,No,No,No,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,Reading,Yes,Yes,No,No,No,Yes,Between 55 - 65 %,No,Top 10
13/06/2025 13:04,10 - 15 Years,Male,Semi-Urban,SS 2,3,Involved,No,University Or Polytechnic Degree,Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Very Far,Trekking,No,Yes,Yes,Very Often,Not Often,Yes,No,No,60 & Above,Below 1Hr,6 - 7Hrs,Often,"Playing, Reading, Sleeping",Yes,Yes,Yes,No,Yes,Yes,65 & Above,No,Top 10
14/05/2025 13:23,15 - 20 Years,Female,Rural,SS 3,Big,Not At All Involved,No,Waec/Ssce,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,Yes,Very Often,Not Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,"After School Lessons, Playing",Yes,No,Yes,Yes,Yes,No,Between 55 - 65 %,Yes,Top 10
14/05/2025 11:57,15 - 20 Years,Female,Rural,SS24,4,Involved,No,University Or Polytechnic Degree,Waec/Ssce,Mother,Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,Yes,Not Often,Not Often,No,No,Yes,10 - 40 %,Between 1Hr - 3Hrs,7 - 8Hrs,Often,"Reading, Sleeping",No,No,No,Yes,Yes,Yes,Below 40 %,No,Top 5
13/06/2025 13:28,10 - 15 Years,Male,Semi-Urban,SS 2,4,Not At All Involved,Yes,Phd,Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Very Likely,Not Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,No,No,Not Often,Very Often,No,Yes,Yes,40 - 60 %,Below 1Hr,7 - 8Hrs,Not Often,"After School Lessons, Playing, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 5
14/05/2025 14:23,15 - 20 Years,Male,Urban,4,10,Not At All Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,Yes,Not Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,6 - 7Hrs,Not Often,Reading,Yes,No,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 10
13/05/2025 23:27,10 - 15 Years,Male,Semi-Urban,SS 2,5,Very Involved,Yes,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Very Likely,Likely,Very Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,No,Often,Often,Yes,No,Yes,60 & Above,3Hrs & Above,6 - 7Hrs,Often,"After School Lessons, Reading, Sleeping",No,No,No,No,Yes,Yes,65 & Above,No,Top 5
13/06/2025 15:10,10 - 15 Years,Male,Rural,SS 1,9,Involved,No,Informal Education (Vocational Training),University Or Polytechnic Degree,Father,Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,Yes,Very Often,Often,No,Yes,No,40 - 60 %,Below 1Hr,4 - 5Hrs,Very Often,"Doing Housechores, Playing, Reading, Sleeping",Yes,No,Yes,Yes,Yes,No,65 & Above,No,Top 10
14/05/2025 11:47,15 - 20 Years,Female,Rural,SS 2,8,Involved,Yes,Waec/Ssce,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Very Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,Yes,Not Often,Not Often,Yes,Yes,Yes,60 & Above,Below 1Hr,6 - 7Hrs,Not Often,"Playing, Reading, Sleeping",Yes,Yes,No,Yes,No,No,65 & Above,No,Top 10
14/05/2025 13:27,10 - 15 Years,Male,Semi-Urban,SS  3,7,Very Involved,Yes,University Or Polytechnic Degree,Informal Education (Vocational Training),Mother,Likely,Very Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,40 - 60 %,Below 1Hr,6 - 7Hrs,Often,"Home Chores, Sleeping",Yes,No,No,No,Yes,Yes,Between 55 - 65 %,No,Top 5
27/05/2025 22:16,15 - 20 Years,Female,Semi-Urban,SS 1,3,Very Involved,No,Waec/Ssce,Waec/Ssce,Father,Not Likely,Not Likely,Not Far,Trekking,Yes,No,Yes,Often,Often,Yes,No,No,40 - 60 %,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,"After School Lessons, Playing, Reading, Sleeping",No,Yes,No,Yes,No,Yes,Between 55 - 65 %,Yes,Top 10
13/06/2025 13:49,10 - 15 Years,Male,Rural,SS2,4,Involved,No,University Or Polytechnic Degree,Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Very Far,Trekking,Yes,No,Yes,Often,Not Often,Yes,Yes,Yes,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Hawking/Trading, Learning Tailoring, Playing",No,Yes,No,No,Yes,No,Between 45 - 55 %,No,Top 3
14/05/2025 13:44,10 - 15 Years,Male,Urban,SS 1,2,Involved,No,University Or Polytechnic Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Very Likely,Likely,Not Far,Trekking,No,No,Yes,Often,Not Often,Yes,No,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,Playing,No,Yes,No,Yes,Yes,No,Between 55 - 65 %,No,Top 3
14/05/2025 13:56,10 - 15 Years,Female,Rural,SS 1,5,Not At All Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,Mother,Not Likely,Likely,Far,Private Transportation (Parents Car/Vehicle),No,Yes,No,Not Often,Very Often,Yes,No,Yes,60 & Above,Below 1Hr,7 - 8Hrs,Not Often,"Playing, Reading",Yes,Yes,No,Yes,No,No,65 & Above,Yes,Top 3
06/06/2025 17:01,15 - 20 Years,Male,Urban,SS3,9,Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Mother,Very Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,No,Often,Often,Yes,Yes,No,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,"After School Lessons, Playing, Reading",No,No,No,Yes,No,No,65 & Above,No,Top 5
13/05/2025 18:58,15 - 20 Years,Male,Rural,BASIC 6,3,Involved,Yes,Waec/Ssce,University Or Polytechnic Degree,Mother,Likely,Not Likely,Very Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,No,Not Often,Not Often,No,Yes,Yes,40 - 60 %,Between 1Hr - 3Hrs,4 - 5Hrs,Not Often,"Hawking/Trading, Reading, Sleeping",Yes,Yes,Yes,No,Yes,No,65 & Above,Yes,Top 10
14/05/2025 14:04,15 - 20 Years,Male,Semi-Urban,SS1,5,Very Involved,Yes,Informal Education (Vocational Training),Masters Degree,Mother,Not Likely,Not Likely,Not Far,Trekking,Yes,Yes,Yes,Not Often,Not Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"After School Lessons, Playing, Reading, Sleeping",No,Yes,Yes,No,No,No,65 & Above,No,Top 10
14/05/2025 11:03,10 - 15 Years,Male,Semi-Urban,SS 1,2,Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Not Likely,Not Far,Trekking,No,Yes,Yes,Often,Very Often,Yes,No,Yes,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Playing, Reading",Yes,Yes,Yes,Yes,Yes,No,Between 55 - 65 %,Yes,Top 10
18/05/2025 19:04,15 - 20 Years,Female,Urban,SS 2,8,Not At All Involved,No,University Or Polytechnic Degree,Masters Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Far,Trekking,No,Yes,No,Often,Not Often,Yes,Yes,No,60 & Above,3Hrs & Above,6 - 7Hrs,Not Often,"Playing, Reading",No,Yes,Yes,No,No,No,Between 55 - 65 %,Yes,Top 10
13/06/2025 15:17,10 - 15 Years,Male,Urban,SS 2,6,Involved,Yes,Informal Education (Vocational Training),University Or Polytechnic Degree,Father,Very Likely,Very Likely,Far,Private Transportation (Parents Car/Vehicle),Yes,No,No,Often,Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,7 - 8Hrs,Often,"Playing, Reading",Yes,Yes,No,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 5
14/05/2025 13:49,10 - 15 Years,Female,Semi-Urban,SS 1,5,Involved,No,Waec/Ssce,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Not Likely,Very Far,Private Transportation (Parents Car/Vehicle),Yes,Yes,Yes,Often,Not Often,Yes,No,No,60 & Above,3Hrs & Above,7 - 8Hrs,Often,"After School Lessons, Playing",No,No,Yes,No,No,Yes,65 & Above,Yes,Top 5
14/05/2025 11:55,15 - 20 Years,Female,Semi-Urban,BSC,6,Very Involved,Yes,Informal Education (Vocational Training),Masters Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Not Likely,Not Far,Trekking,No,No,Yes,Often,Often,Yes,No,No,60 & Above,3Hrs & Above,7 - 8Hrs,Very Often,Playing,Yes,Yes,No,Yes,No,No,Between 45 - 55 %,No,Top 3
14/05/2025 12:41,10 - 15 Years,Male,Rural,SS 2,6,Not At All Involved,Yes,University Or Polytechnic Degree,Phd,Father,Not Likely,Not Likely,Not Far,Trekking,No,Yes,No,Not Often,Not Often,Yes,No,Yes,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"After School Lessons, Reading",Yes,Yes,Yes,No,Yes,No,65 & Above,Yes,Top 10
13/06/2025 13:04,10 - 15 Years,Male,Urban,SS2,5,Not At All Involved,No,Masters Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Very Far,Trekking,No,Yes,Yes,Not Often,Often,Yes,Yes,No,60 & Above,3Hrs & Above,6 - 7Hrs,Very Often,"Playing, Sleeping",Yes,No,No,No,No,Yes,65 & Above,Yes,Top 10
13/06/2025 14:34,10 - 15 Years,Female,Semi-Urban,SS1,12,Not At All Involved,Yes,University Or Polytechnic Degree,Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Very Likely,Far,Trekking,No,Yes,Yes,Not Often,Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,"Playing, Sleeping, Talking",Yes,Yes,Yes,Yes,No,Yes,65 & Above,Yes,Top 10
14/05/2025 11:00,15 - 20 Years,Female,Urban,SS 2,5,Not At All Involved,Yes,Masters Degree,University Or Polytechnic Degree,Father,Likely,Likely,Far,Trekking,No,Yes,No,Often,Not Often,No,No,Yes,60 & Above,3Hrs & Above,4 - 5Hrs,Not Often,Hawking/Trading,No,Yes,No,Yes,No,No,Between 55 - 65 %,No,Top 3
20/05/2025 09:03,15 - 20 Years,Male,Urban,SS1,5,Involved,Yes,University Or Polytechnic Degree,Masters Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,Yes,Often,Not Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,"Playing, Sleeping",No,Yes,Yes,Yes,Yes,Yes,65 & Above,No,Top 3
06/06/2025 14:07,15 - 20 Years,Male,Rural,SS 3,7,Involved,Yes,Informal Education (Vocational Training),University Or Polytechnic Degree,Father,Very Likely,Very Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,Yes,Not Often,Not Often,No,No,Yes,40 - 60 %,Below 1Hr,6 - 7Hrs,Often,"Reading, Sleeping",Yes,Yes,No,Yes,Yes,Yes,Between 55 - 65 %,No,Top 5
06/06/2025 14:28,10 - 15 Years,Female,Rural,JSS 2,5,Very Involved,Yes,Informal Education (Vocational Training),Informal Education (Vocational Training),Father,Likely,Likely,Very Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,Yes,Often,Not Often,No,No,No,60 & Above,Below 1Hr,4 - 5Hrs,Not Often,"Hawking/Trading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,Between 45 - 55 %,Yes,Top 3
09/06/2025 10:00,15 - 20 Years,Male,Semi-Urban,SS 1,7,Very Involved,Yes,Masters Degree,Informal Education (Vocational Training),Father,Likely,Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,Below 1Hr,6 - 7Hrs,Not Often,Sleeping,Yes,Yes,No,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 5
13/06/2025 12:59,15 - 20 Years,Male,Rural,SS 2,6,Involved,Yes,Masters Degree,Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Far,Trekking,No,No,Yes,Often,Often,Yes,No,No,40 - 60 %,Below 1Hr,4 - 5Hrs,Not Often,"Hawking/Trading, Sleeping",No,Yes,No,No,Yes,No,Between 55 - 65 %,No,Top 10
13/06/2025 13:25,10 - 15 Years,Female,Rural,SS 2,3,Involved,Yes,Informal Education (Vocational Training),Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Likely,Very Far,Trekking,Yes,No,No,Very Often,Very Often,Yes,Yes,No,60 & Above,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,"Hawking/Trading, Playing, Reading",Yes,Yes,No,Yes,Yes,Yes,65 & Above,Yes,Top 10
14/05/2025 12:37,10 - 15 Years,Female,Semi-Urban,SS 2,Big,Not At All Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Mother,Not Likely,Likely,Far,Trekking,Yes,No,Yes,Often,Not Often,Yes,Yes,No,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"After School Lessons, Playing, Reading, Sleeping",Yes,Yes,Yes,Yes,No,Yes,Between 55 - 65 %,No,Top 5
09/06/2025 10:55,15 - 20 Years,Female,Semi-Urban,SS1,3,Involved,Yes,University Or Polytechnic Degree,Masters Degree,Father,Likely,Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,No,No,Often,Very Often,Yes,Yes,Yes,40 - 60 %,3Hrs & Above,6 - 7Hrs,Not Often,Playing,No,Yes,Yes,No,No,No,65 & Above,Yes,Top 10
09/06/2025 09:27,15 - 20 Years,Female,Semi-Urban,SS 2,6,Very Involved,No,University Or Polytechnic Degree,Informal Education (Vocational Training),Father,Not Likely,Likely,Very Far,Private Transportation (Parents Car/Vehicle),Yes,No,Yes,Often,Very Often,No,No,No,60 & Above,Below 1Hr,6 - 7Hrs,Not Often,"Hawking/Trading, Reading, Sleeping",Yes,Yes,Yes,Yes,No,No,65 & Above,No,Top 10
13/05/2025 19:24,15 - 20 Years,Female,Rural,SS 3,6,Not At All Involved,Yes,Waec/Ssce,Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Far,Trekking,Yes,No,Yes,Not Often,Very Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Home Chores, Sleeping",No,No,Yes,Yes,No,No,65 & Above,Yes,Top 3
14/05/2025 13:51,10 - 15 Years,Female,Semi-Urban,SS 1,Big,Involved,Yes,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Not Likely,Not Far,Trekking,No,No,Yes,Often,Often,Yes,Yes,Yes,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"After School Lessons, Playing, Reading",No,No,Yes,Yes,No,No,65 & Above,Yes,Top 3
14/05/2025 11:34,15 - 20 Years,Female,Rural,SS 3,4,Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,Mother,Likely,Very Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,Yes,Often,Not Often,No,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,7 - 8Hrs,Often,"Playing, Reading, Sleeping",Yes,Yes,No,No,Yes,No,Between 55 - 65 %,Yes,Top 10
09/06/2025 09:29,10 - 15 Years,Female,Semi-Urban,BASIC 5,2,Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,Father,Likely,Likely,Very Far,Trekking,No,No,Yes,Often,Often,Yes,No,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Playing, Reading",Yes,No,Yes,Yes,Yes,No,Between 55 - 65 %,Yes,Top 5
14/05/2025 13:03,10 - 15 Years,Male,Urban,SS1,6,Involved,No,Waec/Ssce,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,No,Yes,Often,Very Often,Yes,No,No,60 & Above,3Hrs & Above,6 - 7Hrs,Often,Hawking/Trading,No,No,Yes,Yes,No,No,Between 45 - 55 %,No,Top 5
14/05/2025 12:00,15 - 20 Years,Female,Semi-Urban,SS 2,5,Very Involved,Yes,Waec/Ssce,Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Very Likely,Likely,Very Far,Trekking,Yes,Yes,Yes,Not Often,Very Often,Yes,No,Yes,60 & Above,Below 1Hr,4 - 5Hrs,Often,"Hawking/Trading, Playing, Reading",No,Yes,Yes,Yes,Yes,No,Between 55 - 65 %,No,Top 5
14/05/2025 11:44,10 - 15 Years,Male,Rural,SS 2,4,Very Involved,Yes,University Or Polytechnic Degree,Phd,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Very Likely,Not Likely,Very Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,Yes,Often,Not Often,No,No,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Playing, Reading, Sleeping",No,No,No,Yes,No,No,Between 55 - 65 %,Yes,Top 3
13/06/2025 12:31,10 - 15 Years,Female,Rural,JSS 2,9,Involved,Yes,Informal Education (Vocational Training),Waec/Ssce,Mother,Not Likely,Likely,Very Far,Trekking,Yes,No,Yes,Not Often,Not Often,No,No,No,60 & Above,3Hrs & Above,6 - 7Hrs,Not Often,"Playing, Sleeping",Yes,No,Yes,Yes,No,Yes,65 & Above,No,Top 3
14/05/2025 11:38,15 - 20 Years,Female,Urban,SS 1,Small,Not At All Involved,Yes,Waec/Ssce,Waec/Ssce,Mother,Likely,Not Likely,Very Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,No,Often,Often,No,Yes,Yes,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Playing, Reading",Yes,Yes,Yes,Yes,No,Yes,Between 55 - 65 %,No,Top 3
27/05/2025 21:55,10 - 15 Years,Female,Urban,2,2,Involved,Yes,Waec/Ssce,Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,Yes,Not Often,Often,Yes,No,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Playing, Reading, Sleeping",No,Yes,No,Yes,Yes,Yes,65 & Above,Yes,Top 3
14/05/2025 14:20,15 - 20 Years,Male,Urban,SS3,5,Not At All Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Very Likely,Very Far,Private Transportation (Parents Car/Vehicle),No,No,No,Often,Not Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Reading, Sleeping",Yes,No,Yes,Yes,No,Yes,65 & Above,No,Top 5
06/06/2025 14:41,10 - 15 Years,Male,Rural,SS 1,Big,Involved,Yes,Masters Degree,Masters Degree,Father,Likely,Not Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,Yes,Not Often,Often,Yes,No,No,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Playing, Reading",Yes,No,Yes,Yes,Yes,No,65 & Above,No,Top 10
